kód;názov;"Kód ŠÚ";"kód okresu";"kód krajiny";"platné od";"platné do"
964200119;Malnas;;;642;2016-01-15;
920301565;Malšovice;;;203;2015-02-13;
510858;Malužiná;SK0315510858;505;703;2010-01-01;
920301566;"Malý Bor";;;203;2015-02-13;
555908;"Malý Cetín";SK0233555908;403;703;2010-01-01;
512443;"Malý Čepčín";SK0319512443;509;703;2010-01-01;
528552;"Malý Horeš";SK042B528552;811;703;2010-01-01;
528561;"Malý Kamenec";SK042B528561;811;703;2010-01-01;
558192;"Malý Krtíš";SK032A558192;610;703;2010-01-01;
555851;"Malý Lapáš";SK0233555851;403;703;2010-01-01;
526886;"Malý Lipník";SK041A526886;710;703;2010-01-01;
980400086;"Malý Rakovec";;;804;2013-02-08;
581241;"Malý Slavkov";SK0413581241;703;703;2010-01-01;
524832;"Malý Slivník";SK0417524832;707;703;2010-01-01;
524841;"Malý Šariš";SK0417524841;707;703;2010-01-01;
920302356;"Malý Újezd";;;203;2017-10-09;
934800307;Mályi;;;348;2017-09-04;
980400369;"Malyj Bereznyj";;;804;2015-02-12;
980400538;Malyn;;;804;2016-03-21;
980400121;Malynivica;;;804;2013-03-11;
980400464;Malynivka;;;804;2015-09-25;
507318;Malženice;SK0217507318;207;703;2010-01-01;
961600775;"Małkinia Górna";;;616;2016-10-10;
961600471;Małogoszcz;;;616;2014-03-03;
936400019;Mamasani;;;364;2013-09-13;
938000371;"Mamiano di Traversetolo";;;380;2017-02-09;
927600594;Mamming;;;276;2014-09-23;
503363;Maňa;SK0234503363;404;703;2010-01-01;
972400241;Manacor;;;724;2015-03-02;
955800002;Managua;;;558;2013-03-18;
904800001;Manáma;;;48;2013-04-30;
907600027;Manaus;;;76;2015-09-01;
979200036;Manavgat;;;792;2013-03-01;
957800039;Mandal;;;578;2013-03-28;
930000219;Mandra;;;300;2017-03-06;
938000090;Manduria;;;380;2013-09-25;
938000182;Manerbio;;;380;2014-10-30;
920301567;Manětín;;;203;2015-02-13;
938000396;Manfredonia;;;380;2017-09-19;
964200078;Mangalia;;;642;2014-09-30;
957800174;Manger;;;578;2013-11-27;
972400302;Mangua;;;724;2016-04-13;
972400183;"Mancha Real";;;724;2014-10-08;
982600076;Manchester;;;826;2013-03-04;
927600589;Manching;;;276;2014-08-27;
935600018;Manipal;;;356;2013-09-13;
979200012;Manisa;;;792;2013-02-01;
917000004;Manizales;;;170;2013-09-06;
935600094;Manjeri;;;356;2016-11-14;
500542;Mankovce;SK0237500542;407;703;2010-01-01;
920302255;Mankovice;;;203;2016-10-06;
927600114;Mannheim;;;276;2013-02-01;
972400215;Manresa;;;724;2014-11-11;
935600153;Mansa;;;356;2017-08-16;
982600093;Mansfield;;;826;2013-03-07;
957800376;Manstad;;;578;2016-11-03;
943400026;Mansul;;;434;2013-09-06;
938000185;Mantova;;;380;2014-10-30;
930000059;Mantsarou;;;300;2013-03-19;
972400320;Manzanares;;;724;2016-07-25;
972800001;Mapuordit;;;728;2013-07-17;
900400041;Maqur;;;4;2017-09-14;
903200003;"Mar del Plata";;;32;2013-03-21;
910800009;"Mara, Makamba";;;108;2015-02-12;
972900006;Marabie;;;729;2013-07-17;
986200004;Maracaibo;;;862;2017-02-23;
936400011;Maragheh;;;364;2013-04-10;
936400072;Marand;;;364;2017-09-14;
938000204;"Marano di Napoli";;;380;2015-01-15;
964200121;Mărășești;;;642;2016-01-28;
964300027;Maraty;;;643;2012-12-03;
927600395;Marbach;;;276;2013-09-13;
972400387;Marbella;;;724;2017-09-14;
927600497;Marburg;;;276;2013-12-17;
501239;Marcelová;SK0231501239;401;703;2010-01-01;
961600666;Marciszów;;;616;2015-08-10;
962000074;"Marco de Canaveses";;;620;2013-07-15;
980400634;Mardarivka;;;804;2016-09-22;
979200013;Mardin;;;792;2013-02-01;
543322;Margecany;SK0421543322;801;703;2010-01-01;
938000385;"Margherita di Savoia";;;380;2017-05-09;
964200026;Marghita;;;642;2012-10-16;
519588;Marhaň;SK0411519588;701;703;2010-01-01;
904000151;Marchegg;;;40;2016-06-14;
972400160;Marchena;;;724;2014-07-24;
904000183;"Maria Rain";;;40;2017-06-01;
904000034;Maria-Lanzendorf;;;40;2013-02-08;
904000042;Mariahof;;;40;2013-02-08;
980400370;Marianivka;;;804;2015-02-12;
508080;Marianka;SK0106508080;106;703;2010-01-01;
920300126;"Mariánské Lázně";;;203;2012-05-25;
920300778;"Mariánské Radčice";;;203;2013-05-31;
970500011;Maribor;;;705;2013-04-04;
924600065;Mariehamn;;;246;2016-09-29;
975200075;Mariestad;;;752;2013-11-27;
984000170;Marietta;;;840;2017-10-13;
925000117;Marignane;;;250;2013-09-17;
944000008;Marijampolé;;;440;2012-10-25;
980400285;Mariupoľ;;;804;2014-09-24;
943400034;Marj;;;434;2014-09-26;
927600908;Markdorf;;;276;2016-09-16;
927600863;Markgröningen;;;276;2016-07-25;
961600749;Marki;;;616;2016-09-16;
927600546;Markkleeberg;;;276;2014-04-01;
961600573;"Marklowice Górne";;;616;2014-10-14;
522783;Markovce;SK0427522783;807;703;2010-01-01;
904000185;"Markt Piesting";;;40;2017-08-14;
927600514;Marktoberdorf;;;276;2014-02-14;
927600530;Marktredwitz;;;276;2014-03-17;
525952;Markuška;SK0428525952;808;703;2010-01-01;
543331;Markušovce;SK042A543331;810;703;2010-01-01;
920300242;Markvartovice;;;203;2012-10-19;
927600115;Markwerben;;;276;2013-02-01;
927600252;Marl;;;276;2013-05-22;
925000301;Marmande;;;250;2015-09-04;
979200147;Marmaris;;;792;2014-11-04;
972400415;Marmolejo;;;724;2017-10-13;
971600002;Marondera;;;716;2014-09-19;
930000008;Marousi;;;300;2013-02-01;
930000153;"Marousi Athens";;;300;2013-09-06;
930000154;Maroussi;;;300;2013-09-06;
972400333;Marratxí;;;724;2016-09-06;
940400003;Marsabit;;;404;2012-10-25;
938000165;Marsala;;;380;2014-10-16;
947000023;Marsalforn;;;470;2017-10-12;
947000011;Marsascala;;;470;2013-03-28;
947000009;Marsaxlokk;;;470;2013-03-19;
925000246;Marseille;;;250;2014-11-14;
982600240;"Marston Green";;;826;2015-06-15;
920300513;Maršov;;;203;2013-03-06;
517798;Maršová-Rašov;SK0311517798;501;703;2010-01-01;
512036;Martin;SK0316512036;506;703;2010-01-01;
500551;"Martin nad Žitavou";SK0237500551;407;703;2010-01-01;
938000127;"Martina Franca";;;380;2014-07-09;
510866;Martinček;SK0318510866;508;703;2010-01-01;
515183;Martinová;SK0329515183;609;703;2010-01-01;
980400541;Martivka;;;804;2016-03-23;
925000195;Martizay;;;250;2014-09-30;
501247;Martovce;SK0231501247;401;703;2010-01-01;
905100010;Martuni;;;51;2013-09-13;
926800010;Martvili;;;268;2013-09-30;
979500002;Mary;;;795;2013-03-15;
961600770;Marysin;;;616;2016-09-29;
925000151;Marzan;;;250;2014-03-17;
938000189;"Marzocca di Senigallia";;;380;2014-11-06;
940400022;"Masaba North";;;404;2015-02-12;
938000373;Mascalucia;;;380;2017-02-09;
937600056;Mashad;;;376;2013-04-12;
936400006;Mashad;;;364;2013-03-13;
936400010;Mashhad;;;364;2013-03-21;
905100009;Masis;;;51;1998-09-11;
936400020;"Masjed Soleiman";;;364;2013-09-13;
936400049;"Masjed Soleyman";;;364;2015-10-09;
961600438;Maslomiaca;;;616;2013-11-27;
